03-10-2013,-,10.1865,10.5300,9.9321,-,10.1695,10.1735,10.0966,10.0000
01-10-2013,-,10.1767,10.3081,9.8671,-,10.1640,10.1680,10.0914,10.0000
29-11-2013,-,10.3391,11.0227,10.0194,-,10.3183,10.3220,10.2334,10.0000
28-11-2013,-,10.3365,10.8728,10.0381,-,10.3158,10.3195,10.2498,10.0000
27-11-2013,-,10.3332,10.8070,10.0403,-,10.3133,10.3170,10.2610,10.0000
26-11-2013,-,10.3314,10.8151,10.0072,-,10.3108,10.3145,10.2276,10.0000
25-11-2013,-,10.3282,10.9120,9.9795,-,10.3084,10.3127,10.2085,10.0000
22-11-2013,-,10.3190,10.7102,9.9695,-,10.3010,10.3054,10.1944,10.0000
21-11-2013,-,10.3157,10.7251,9.9828,-,10.2985,10.3029,10.2094,10.0000
20-11-2013,-,10.3137,10.9308,10.0025,-,10.2961,10.3004,10.2236,10.0000
19-11-2013,-,10.3110,11.0741,10.0145,-,10.2935,10.2978,10.2169,10.0000
18-11-2013,-,10.3066,11.0422,9.9694,-,10.2910,10.2953,10.2144,10.0000
14-11-2013,-,10.2948,10.8169,9.9388,-,10.2811,10.2853,10.2047,10.0000
13-11-2013,-,10.2974,10.7031,9.9698,-,10.2785,10.2827,10.2021,10.0000
12-11-2013,-,10.2898,10.7457,9.8764,-,10.2760,10.2802,10.1998,10.0000
11-11-2013,-,10.2915,10.8511,9.9288,-,10.2734,10.2776,10.1972,10.0000
08-11-2013,-,10.2906,10.9785,9.9025,-,10.2659,10.2701,10.1900,10.0000
07-11-2013,-,10.2929,11.0374,9.9673,-,10.2633,10.2676,10.1875,10.0000
06-11-2013,-,10.2928,11.0901,9.9966,-,10.2607,10.2650,10.1849,10.0000
05-11-2013,-,10.2943,11.1473,10.0349,-,10.2580,10.2622,10.1822,10.0000
01-11-2013,-,10.2857,11.2471,10.0377,-,10.2476,10.2518,10.1721,10.0000
31-12-2013,-,10.4703,11.2882,10.0338,-,10.3966,10.4000,10.3417,10.0000
30-12-2013,-,10.4424,11.2620,9.9998,-,10.3948,10.3980,10.3117,10.0000
27-12-2013,-,10.4047,11.3103,9.9597,-,10.3875,10.3907,10.2799,10.0000
26-12-2013,-,10.4139,11.2536,9.9787,-,10.3850,10.3882,10.2884,10.0000
24-12-2013,-,10.4495,11.2411,9.9829,-,10.3801,10.3833,10.2878,10.0000
23-12-2013,-,10.4413,11.2610,9.9991,-,10.3777,10.3809,10.2964,10.0000
20-12-2013,-,10.4407,11.2334,10.0088,-,10.3703,10.3735,10.2897,10.0000
19-12-2013,-,10.4236,11.0509,10.0259,-,10.3679,10.3710,10.2838,10.0000
18-12-2013,-,10.4126,11.1280,9.9660,-,10.3654,10.3686,10.2340,10.0000
17-12-2013,-,10.4094,10.9929,9.8898,-,10.3629,10.3661,10.1633,10.0000
16-12-2013,-,10.4061,10.9935,9.9055,-,10.3605,10.3636,10.1756,10.0000
13-12-2013,-,10.4025,11.0128,9.8787,-,10.3531,10.3563,10.1586,10.0000
12-12-2013,-,10.4144,11.1294,9.9220,-,10.3506,10.3538,10.1826,10.0000
11-12-2013,-,10.4065,11.2649,9.9265,-,10.3480,10.3512,10.1840,10.0000
10-12-2013,-,10.3428,11.3153,9.9404,-,10.3456,10.3487,10.1869,10.0000
09-12-2013,-,10.3420,11.3623,9.9287,-,10.3432,10.3462,10.1871,10.0000
06-12-2013,-,10.3516,11.1730,9.9654,-,10.3358,10.3388,10.1913,10.0000
05-12-2013,-,10.3470,11.1256,10.0102,-,10.3332,10.3363,10.2139,10.0000
04-12-2013,-,10.3413,11.0036,10.0121,-,10.3308,10.3345,10.2237,10.0000
03-12-2013,-,10.3403,11.0771,10.0255,-,10.3283,10.3320,10.2397,10.0000
02-12-2013,-,10.3393,11.1015,10.0303,-,10.3257,10.3294,10.2505,10.0000
31-01-2014,-,10.5083,10.9189,10.1330,-,10.4724,10.4757,10.4245,10.0000
30-01-2014,-,10.5221,10.8721,10.1295,-,10.4700,10.4733,10.4058,10.0000
29-01-2014,-,10.5467,10.9503,10.1711,-,10.4677,10.4710,10.4448,10.0000
28-01-2014,-,10.5407,10.9561,10.1964,-,10.4652,10.4685,10.4645,10.0000
27-01-2014,-,10.5609,10.9703,10.2098,-,10.4628,10.4661,10.4763,10.0000
24-01-2014,-,10.5702,11.1779,10.2335,-,10.4555,10.4588,10.4926,10.0000
23-01-2014,-,10.5770,11.3070,10.2923,-,10.4532,10.4565,10.5605,10.0000
22-01-2014,-,10.5712,11.3026,10.3061,-,10.4507,10.4540,10.5876,10.0000
21-01-2014,-,10.5910,11.2564,10.3273,-,10.4483,10.4516,10.6033,10.0000
20-01-2014,-,10.5726,11.2422,10.3490,-,10.4458,10.4491,10.6369,10.0000
17-01-2014,-,10.5113,11.1677,10.2797,-,10.4384,10.4417,10.5484,10.0000
16-01-2014,-,10.5406,11.2546,10.2878,-,10.4359,10.4393,10.5698,10.0000
15-01-2014,-,10.5304,11.2589,10.2528,-,10.4335,10.4369,10.5323,10.0000
13-01-2014,-,10.5149,11.1844,10.1787,-,10.4286,10.4320,10.4614,10.0000
10-01-2014,-,10.4903,11.0083,10.1278,-,10.4213,10.4247,10.4213,10.0000
09-01-2014,-,10.4841,11.0083,10.0984,-,10.4189,10.4223,10.4014,10.0000
08-01-2014,-,10.4831,11.0182,10.0761,-,10.4165,10.4198,10.3674,10.0000
07-01-2014,-,10.4912,11.0021,10.0768,-,10.4140,10.4174,10.3718,10.0000
06-01-2014,-,10.4744,11.0576,10.0751,-,10.4116,10.4150,10.3686,10.0000
03-01-2014,-,10.4704,11.0990,10.0295,-,10.4042,10.4076,10.3300,10.0000
02-01-2014,-,10.4739,11.1231,10.0267,-,10.4018,10.4051,10.3250,10.0000
01-01-2014,-,10.4495,11.2861,10.0255,-,10.3992,10.4026,10.3280,10.0000
28-02-2014,-,10.5493,11.2462,10.1611,-,10.5390,10.5425,10.4169,10.0000
26-02-2014,-,10.5306,11.1779,10.1169,-,10.5342,10.5377,10.3827,10.0000
25-02-2014,-,10.5243,11.1108,10.1267,-,10.5318,10.5353,10.3911,10.0000
24-02-2014,-,10.5340,11.0864,10.1232,-,10.5295,10.5329,10.3868,10.0000
21-02-2014,-,10.5299,11.0329,10.1629,-,10.5223,10.5257,10.4236,10.0000
20-02-2014,-,10.5293,10.9191,10.1550,-,10.5199,10.5233,10.4210,10.0000
18-02-2014,-,10.5528,10.9823,10.1533,-,10.5151,10.5186,10.4210,10.0000
17-02-2014,-,10.5527,10.8895,10.1385,-,10.5127,10.5162,10.3970,10.0000
14-02-2014,-,10.5211,10.8431,10.1319,-,10.5056,10.5090,10.3929,10.0000
13-02-2014,-,10.5354,10.7597,10.1072,-,10.5032,10.5066,10.3670,10.0000
12-02-2014,-,10.5383,10.9069,10.1308,-,10.5008,10.5042,10.3932,10.0000
11-02-2014,-,10.5503,10.8730,10.1828,-,10.4984,10.5018,10.4590,10.0000
10-02-2014,-,10.5586,10.8579,10.2178,-,10.4960,10.4994,10.4901,10.0000
07-02-2014,-,10.5490,10.8735,10.1949,-,10.4889,10.4923,10.4629,10.0000
06-02-2014,-,10.5471,10.8266,10.2029,-,10.4866,10.4899,10.4653,10.0000
05-02-2014,-,10.5564,10.8024,10.1971,-,10.4842,10.4876,10.4720,10.0000
04-02-2014,-,10.5265,10.7688,10.2044,-,10.4818,10.4852,10.4926,10.0000
03-02-2014,-,10.5135,10.7700,10.1544,-,10.4795,10.4828,10.4473,10.0000
28-03-2014,-,10.7002,11.9990,10.3277,-,10.6116,10.7929,10.5917,10.0000
27-03-2014,-,10.6817,11.9002,10.3198,-,10.6087,10.7095,10.5796,10.0000
26-03-2014,-,10.6989,11.8258,10.3249,-,10.6058,10.6449,10.5914,10.0000
25-03-2014,-,10.6739,11.8057,10.3164,-,10.6032,10.6268,10.5814,10.0000
24-03-2014,-,10.6615,11.7943,10.3185,-,10.6003,10.6148,10.5852,10.0000
21-03-2014,-,10.6368,11.6324,10.3025,-,10.5922,10.5959,10.5678,10.0000
20-03-2014,-,10.6031,11.6142,10.2833,-,10.5895,10.5932,10.5405,10.0000
19-03-2014,-,10.6077,11.6872,10.2898,-,10.5869,10.5906,10.5570,10.0000
18-03-2014,-,10.5907,11.6745,10.2728,-,10.5842,10.5879,10.5363,10.0000
14-03-2014,-,10.5806,11.6539,10.2548,-,10.5738,10.5774,10.5115,10.0000
13-03-2014,-,10.5984,11.6346,10.2669,-,10.5713,10.5749,10.5278,10.0000
12-03-2014,-,10.5941,11.6791,10.2678,-,10.5687,10.5723,10.5302,10.0000
11-03-2014,-,10.5832,11.6695,10.2616,-,10.5661,10.5697,10.5176,10.0000
10-03-2014,-,10.5731,11.7120,10.2247,-,10.5635,10.5671,10.4837,10.0000
07-03-2014,-,10.5636,11.6958,10.2020,-,10.5561,10.5596,10.4590,10.0000
06-03-2014,-,10.5699,11.4709,10.2025,-,10.5537,10.5571,10.4580,10.0000
05-03-2014,-,10.5438,11.3389,10.1767,-,10.5512,10.5547,10.4304,10.0000
04-03-2014,-,10.5361,11.2847,10.1705,-,10.5487,10.5522,10.4315,10.0000
03-03-2014,-,10.5368,11.1494,10.1481,-,10.5463,10.5498,10.4090,10.0000
30-04-2014,-,10.8035,12.0154,10.4249,-,10.7017,10.8207,10.6968,10.0000
29-04-2014,-,10.8369,12.0493,10.4191,-,10.6991,10.8420,10.6918,10.0000
28-04-2014,-,10.7985,12.1306,10.3966,-,10.6966,10.8947,10.6644,10.0000
25-04-2014,-,10.7739,12.1688,10.3824,-,10.6890,10.9180,10.6523,10.0000
23-04-2014,-,10.7977,12.2722,10.3887,-,10.6837,10.9839,10.6590,10.0000
22-04-2014,-,10.7254,12.2341,10.3914,-,10.6812,10.9528,10.6618,10.0000
21-04-2014,-,10.7713,12.2372,10.3655,-,10.6786,10.9545,10.6378,10.0000
17-04-2014,-,10.6871,12.1689,10.3255,-,10.6682,10.9060,10.5942,10.0000
